time,open,high,low,close,tick_volume,spread,real_volume
2024-12-23 21:00:00,2610.51,2612.64,2609.76,2611.24,4134,6,0
2024-12-23 22:00:00,2611.23,2612.69,2609.18,2611.0,4524,11,0
2024-12-23 23:00:00,2611.1,2613.61,2610.3,2612.77,1363,12,0
2024-12-24 01:00:00,2613.02,2617.09,2612.87,2615.52,1989,21,0
2024-12-24 02:00:00,2615.52,2617.44,2613.49,2616.71,2390,17,0
2024-12-24 03:00:00,2616.72,2617.98,2614.58,2617.58,7927,13,0
2024-12-24 04:00:00,2617.55,2619.98,2616.78,2616.91,5864,13,0
2024-12-24 05:00:00,2616.9,2618.74,2615.78,2618.74,4884,11,0
2024-12-24 06:00:00,2618.74,2620.46,2618.34,2620.24,3173,13,0
2024-12-24 07:00:00,2620.22,2621.48,2618.34,2619.33,5015,13,0
2024-12-24 08:00:00,2619.34,2619.88,2616.42,2619.0,5726,13,0
2024-12-24 09:00:00,2618.97,2621.51,2617.93,2618.33,4990,9,0
2024-12-24 10:00:00,2618.39,2619.81,2616.69,2617.32,4944,7,0
2024-12-24 11:00:00,2617.33,2618.45,2613.39,2613.68,5428,9,0
2024-12-24 12:00:00,2613.68,2618.03,2613.16,2615.63,4905,3,0
2024-12-24 13:00:00,2615.63,2616.24,2612.52,2615.11,4490,9,0
2024-12-24 14:00:00,2615.11,2616.4,2612.65,2613.86,4961,7,0
2024-12-24 15:00:00,2613.8,2614.86,2611.35,2614.19,8875,5,0
2024-12-24 16:00:00,2614.19,2617.2,2610.27,2611.06,8872,5,0
2024-12-24 17:00:00,2611.09,2613.58,2610.18,2611.75,8523,6,0
2024-12-24 18:00:00,2611.75,2617.9,2611.62,2615.98,6784,3,0
2024-12-24 19:00:00,2615.98,2619.36,2615.28,2617.03,8470,6,0
2024-12-24 20:00:00,2616.95,2617.85,2615.07,2616.98,2776,9,0
2024-12-26 01:00:00,2615.88,2620.21,2614.78,2618.64,2002,21,0
2024-12-26 02:00:00,2618.64,2622.86,2618.62,2621.54,2927,11,0
2024-12-26 03:00:00,2621.53,2627.78,2620.87,2626.74,7750,11,0
2024-12-26 04:00:00,2626.73,2627.86,2625.82,2627.61,4055,10,0
2024-12-26 05:00:00,2627.63,2629.05,2625.7,2626.99,4341,13,0
2024-12-26 06:00:00,2626.99,2629.24,2626.38,2627.32,2919,13,0
2024-12-26 07:00:00,2627.32,2628.18,2626.07,2626.38,4662,13,0
2024-12-26 08:00:00,2626.37,2627.45,2624.6,2626.06,4176,13,0
2024-12-26 09:00:00,2626.06,2629.6,2623.63,2625.43,4386,0,0
2024-12-26 10:00:00,2625.43,2629.01,2625.04,2627.46,4364,9,0
2024-12-26 11:00:00,2627.46,2628.18,2625.82,2627.31,3210,9,0
2024-12-26 12:00:00,2627.38,2629.42,2626.7,2628.73,3477,6,0
2024-12-26 13:00:00,2628.73,2629.95,2627.73,2627.83,3704,9,0
2024-12-26 14:00:00,2627.82,2628.44,2624.59,2626.68,4197,9,0
2024-12-26 15:00:00,2626.66,2631.11,2621.72,2623.13,10536,2,0
2024-12-26 16:00:00,2623.12,2630.18,2622.56,2630.0,8935,5,0
2024-12-26 17:00:00,2629.94,2639.13,2629.04,2636.47,10388,0,0
2024-12-26 18:00:00,2636.5,2636.77,2631.53,2632.11,7852,8,0
2024-12-26 19:00:00,2632.1,2632.18,2627.98,2629.36,7238,2,0
2024-12-26 20:00:00,2629.33,2635.98,2629.24,2634.73,6676,10,0
2024-12-26 21:00:00,2634.7,2635.96,2632.64,2635.0,6026,12,0
2024-12-26 22:00:00,2635.02,2636.16,2633.7,2634.29,6256,11,0
2024-12-26 23:00:00,2634.32,2634.52,2633.12,2633.53,1940,12,0
2024-12-27 01:00:00,2636.16,2636.16,2629.4,2632.62,2387,0,0
2024-12-27 02:00:00,2632.62,2633.95,2631.3,2631.32,2019,20,0
2024-12-27 03:00:00,2631.32,2633.86,2630.76,2632.28,6498,13,0
2024-12-27 04:00:00,2632.28,2633.68,2628.92,2632.93,5508,13,0
2024-12-27 05:00:00,2632.94,2635.53,2631.61,2633.86,4887,13,0
2024-12-27 06:00:00,2633.86,2634.1,2632.08,2633.64,2694,7,0
2024-12-27 07:00:00,2633.61,2634.26,2631.46,2631.47,4222,13,0
2024-12-27 08:00:00,2631.46,2637.0,2631.37,2634.59,5621,13,0
2024-12-27 09:00:00,2634.59,2638.16,2633.28,2633.55,5058,9,0
2024-12-27 10:00:00,2633.47,2633.47,2626.07,2626.17,6896,9,0
2024-12-27 11:00:00,2626.2,2627.69,2623.72,2624.1,4694,3,0
2024-12-27 12:00:00,2624.12,2628.11,2623.49,2626.68,4603,9,0
2024-12-27 13:00:00,2626.68,2628.9,2625.3,2628.72,5364,9,0
2024-12-27 14:00:00,2628.72,2631.68,2625.74,2626.34,5628,7,0
2024-12-27 15:00:00,2626.35,2627.22,2618.12,2618.79,11583,3,0
2024-12-27 16:00:00,2618.8,2619.38,2611.68,2615.82,13257,7,0
2024-12-27 17:00:00,2615.75,2619.4,2613.02,2618.19,13883,5,0
2024-12-27 18:00:00,2618.2,2619.8,2615.4,2617.94,8494,8,0
2024-12-27 19:00:00,2617.94,2618.28,2614.16,2615.94,8132,8,0
2024-12-27 20:00:00,2615.93,2620.15,2615.29,2618.5,5980,10,0
2024-12-27 21:00:00,2618.51,2621.36,2617.4,2620.68,4588,11,0
2024-12-27 22:00:00,2620.69,2620.78,2612.74,2615.42,5076,10,0
2024-12-27 23:00:00,2615.47,2621.56,2615.38,2621.54,2539,12,0
2024-12-30 01:00:00,2618.93,2626.04,2618.93,2624.0,2795,15,0
2024-12-30 02:00:00,2624.0,2625.41,2621.39,2622.5,2238,13,0
2024-12-30 03:00:00,2622.38,2626.71,2622.16,2624.2,7257,13,0
2024-12-30 04:00:00,2624.22,2625.4,2622.44,2623.96,5021,13,0
2024-12-30 05:00:00,2623.96,2627.99,2623.17,2626.52,4263,13,0
2024-12-30 06:00:00,2626.52,2626.52,2621.58,2622.26,3669,13,0
2024-12-30 07:00:00,2622.27,2624.27,2620.56,2623.76,4965,13,0
2024-12-30 08:00:00,2623.75,2624.56,2618.24,2619.1,6174,12,0
2024-12-30 09:00:00,2619.13,2620.01,2615.94,2616.99,5669,7,0
2024-12-30 10:00:00,2616.98,2617.45,2609.43,2612.03,7543,6,0
2024-12-30 11:00:00,2612.05,2617.44,2611.38,2612.76,5532,8,0
2024-12-30 12:00:00,2612.73,2615.35,2610.63,2610.68,5872,9,0
2024-12-30 13:00:00,2610.68,2618.75,2609.19,2616.36,7248,5,0
2024-12-30 14:00:00,2616.36,2622.49,2615.48,2621.54,5233,7,0
2024-12-30 15:00:00,2621.52,2622.61,2606.46,2606.68,12878,0,0
2024-12-30 16:00:00,2606.69,2613.81,2605.47,2611.47,13019,6,0
2024-12-30 17:00:00,2611.54,2611.73,2599.73,2601.64,15781,8,0
2024-12-30 18:00:00,2601.64,2602.88,2596.2,2599.84,10237,8,0
2024-12-30 19:00:00,2599.83,2605.62,2599.83,2605.24,7963,7,0
2024-12-30 20:00:00,2605.25,2606.73,2603.52,2606.12,6810,10,0
2024-12-30 21:00:00,2606.1,2608.39,2603.68,2607.16,5385,8,0
2024-12-30 22:00:00,2607.16,2609.54,2606.46,2607.81,7067,10,0
2024-12-30 23:00:00,2607.82,2608.13,2605.76,2605.96,1719,5,0
2024-12-31 01:00:00,2604.67,2607.37,2603.86,2606.64,1461,21,0
2024-12-31 02:00:00,2606.64,2608.61,2605.04,2607.7,1653,17,0
2024-12-31 03:00:00,2607.64,2611.54,2606.65,2608.82,7274,13,0
2024-12-31 04:00:00,2608.84,2609.55,2606.8,2607.15,4436,13,0
2024-12-31 05:00:00,2607.1,2607.67,2603.48,2604.65,4223,13,0
2024-12-31 06:00:00,2604.65,2607.01,2604.33,2606.46,2208,13,0
2024-12-31 07:00:00,2606.48,2608.04,2602.64,2604.41,3868,13,0
2024-12-31 08:00:00,2604.39,2608.56,2603.55,2607.83,6246,13,0
2024-12-31 09:00:00,2607.83,2614.2,2607.26,2613.83,5490,9,0
2024-12-31 10:00:00,2613.87,2617.76,2612.83,2616.59,6107,0,0
2024-12-31 11:00:00,2616.59,2616.78,2613.04,2615.3,4827,7,0
2024-12-31 12:00:00,2615.31,2615.77,2610.88,2611.8,5531,8,0
2024-12-31 13:00:00,2611.81,2614.19,2609.74,2611.08,4333,9,0
2024-12-31 14:00:00,2611.08,2612.76,2609.36,2611.22,5862,9,0
2024-12-31 15:00:00,2611.24,2616.24,2605.42,2613.22,9554,4,0
2024-12-31 16:00:00,2613.25,2617.86,2611.33,2613.83,11048,3,0
2024-12-31 17:00:00,2613.69,2626.62,2612.42,2625.72,13906,3,0
2024-12-31 18:00:00,2625.67,2627.17,2622.29,2625.31,10359,3,0
2024-12-31 19:00:00,2625.37,2627.5,2623.13,2624.28,7480,9,0
2024-12-31 20:00:00,2624.18,2627.12,2622.54,2624.98,7541,12,0
2024-12-31 21:00:00,2624.99,2627.24,2622.82,2623.7,5371,12,0
2024-12-31 22:00:00,2623.7,2624.98,2622.08,2623.1,5011,12,0
2024-12-31 23:00:00,2623.12,2624.98,2622.85,2624.43,1376,12,0
2025-01-02 01:00:00,2625.14,2625.66,2621.74,2623.72,2373,21,0
2025-01-02 02:00:00,2623.72,2627.78,2622.66,2625.36,3646,15,0
2025-01-02 03:00:00,2625.36,2634.58,2623.84,2632.98,11378,15,0
2025-01-02 04:00:00,2632.98,2636.56,2632.32,2634.78,7408,4,0
2025-01-02 05:00:00,2634.76,2635.44,2632.26,2633.62,4892,14,0
2025-01-02 06:00:00,2633.63,2634.16,2631.1,2634.0,3435,13,0
2025-01-02 07:00:00,2634.0,2636.43,2633.01,2634.0,5721,6,0
2025-01-02 08:00:00,2633.98,2635.43,2631.36,2634.24,6998,13,0
2025-01-02 09:00:00,2634.24,2636.07,2632.98,2636.03,6145,9,0
2025-01-02 10:00:00,2636.02,2637.68,2631.22,2636.5,8141,9,0
2025-01-02 11:00:00,2636.5,2640.01,2636.0,2636.08,7681,0,0
2025-01-02 12:00:00,2636.08,2646.24,2632.76,2642.76,10611,0,0
2025-01-02 13:00:00,2642.77,2644.61,2640.35,2642.04,6889,0,0
2025-01-02 14:00:00,2642.04,2646.43,2640.36,2643.44,8039,3,0
2025-01-02 15:00:00,2643.38,2647.26,2636.12,2642.91,15210,0,0
2025-01-02 16:00:00,2642.87,2651.01,2640.42,2647.69,15705,0,0
2025-01-02 17:00:00,2647.55,2655.84,2645.21,2654.08,16525,1,0
2025-01-02 18:00:00,2654.08,2660.38,2650.0,2659.26,13884,4,0
2025-01-02 19:00:00,2659.26,2660.44,2652.5,2656.56,8609,5,0
2025-01-02 20:00:00,2656.56,2658.79,2653.78,2655.46,8850,4,0
2025-01-02 21:00:00,2655.46,2657.17,2653.8,2654.68,7621,10,0
2025-01-02 22:00:00,2654.68,2660.43,2654.12,2659.74,7248,10,0
2025-01-02 23:00:00,2659.66,2660.18,2656.55,2657.98,2168,12,0
2025-01-03 01:00:00,2658.32,2659.6,2657.43,2658.42,2129,13,0
2025-01-03 02:00:00,2658.48,2661.09,2658.42,2660.8,3667,12,0
2025-01-03 03:00:00,2660.82,2662.58,2656.66,2659.5,7158,7,0
2025-01-03 04:00:00,2659.44,2664.08,2656.28,2662.56,7990,0,0
2025-01-03 05:00:00,2662.56,2665.36,2661.26,2662.37,6160,12,0
2025-01-03 06:00:00,2662.38,2664.35,2661.79,2662.88,2704,13,0
2025-01-03 07:00:00,2662.88,2662.96,2655.93,2658.66,4920,3,0
2025-01-03 08:00:00,2658.66,2660.34,2656.72,2659.64,5313,12,0
2025-01-03 09:00:00,2659.64,2659.64,2651.84,2654.32,7120,0,0
2025-01-03 10:00:00,2654.22,2655.8,2649.92,2653.04,8794,0,0
2025-01-03 11:00:00,2653.03,2655.85,2652.91,2653.76,6734,2,0
2025-01-03 12:00:00,2653.75,2658.16,2653.17,2657.84,5626,0,0
2025-01-03 13:00:00,2657.83,2659.37,2656.22,2657.65,5306,0,0
2025-01-03 14:00:00,2657.65,2658.33,2654.78,2655.3,5600,0,0
2025-01-03 15:00:00,2655.28,2656.39,2643.48,2649.94,12899,2,0
2025-01-03 16:00:00,2649.94,2652.65,2645.16,2647.86,14326,5,0
2025-01-03 17:00:00,2647.63,2648.29,2640.95,2644.01,16664,6,0
2025-01-03 18:00:00,2643.97,2647.22,2639.12,2640.01,10964,0,0
2025-01-03 19:00:00,2640.01,2642.68,2639.19,2641.82,6750,10,0
2025-01-03 20:00:00,2641.83,2642.35,2639.73,2641.93,7463,11,0
2025-01-03 21:00:00,2641.91,2642.94,2639.2,2639.56,4891,0,0
2025-01-03 22:00:00,2639.54,2640.14,2637.02,2638.33,4204,11,0
2025-01-03 23:00:00,2638.34,2640.77,2636.7,2639.98,2196,12,0
2025-01-06 01:00:00,2642.74,2642.85,2639.04,2641.08,2949,6,0
2025-01-06 02:00:00,2641.07,2643.32,2638.63,2643.22,3988,9,0
2025-01-06 03:00:00,2643.22,2647.41,2640.8,2641.38,10640,4,0
2025-01-06 04:00:00,2641.39,2645.26,2639.83,2644.52,6750,10,0
2025-01-06 05:00:00,2644.52,2645.31,2639.22,2640.21,5561,8,0
2025-01-06 06:00:00,2640.2,2640.78,2634.56,2635.48,4705,0,0
2025-01-06 07:00:00,2635.48,2636.21,2631.6,2633.92,7461,3,0
2025-01-06 08:00:00,2633.96,2635.31,2630.28,2631.52,7511,13,0
2025-01-06 09:00:00,2631.52,2633.68,2625.26,2626.86,7763,0,0
2025-01-06 10:00:00,2626.89,2632.55,2625.79,2631.49,7827,8,0
2025-01-06 11:00:00,2631.48,2635.79,2631.15,2632.83,7253,8,0
2025-01-06 12:00:00,2632.82,2635.04,2631.02,2633.64,5232,0,0
2025-01-06 13:00:00,2633.65,2649.48,2632.58,2645.63,15567,0,0
2025-01-06 14:00:00,2645.63,2647.84,2642.03,2645.35,10742,0,0
2025-01-06 15:00:00,2645.33,2648.85,2622.04,2624.23,18329,3,0
2025-01-06 16:00:00,2624.22,2634.82,2614.79,2631.63,21702,0,0
2025-01-06 17:00:00,2631.48,2639.63,2629.36,2634.37,18310,0,0
2025-01-06 18:00:00,2634.4,2641.25,2632.58,2640.74,12528,0,0
2025-01-06 19:00:00,2640.73,2641.02,2634.27,2636.74,7750,10,0
2025-01-06 20:00:00,2636.76,2638.6,2633.82,2634.62,8476,6,0
2025-01-06 21:00:00,2634.64,2635.51,2632.98,2634.34,6884,9,0
2025-01-06 22:00:00,2634.33,2635.47,2633.17,2634.58,5525,12,0
2025-01-06 23:00:00,2634.6,2637.06,2634.6,2635.77,2177,11,0
2025-01-07 01:00:00,2636.2,2636.21,2633.58,2634.62,1680,13,0
2025-01-07 02:00:00,2634.62,2635.19,2632.91,2635.04,3060,13,0
2025-01-07 03:00:00,2635.02,2641.15,2634.78,2638.98,9645,9,0
2025-01-07 04:00:00,2638.97,2640.1,2636.98,2638.5,6050,11,0
2025-01-07 05:00:00,2638.62,2640.22,2637.56,2639.58,3322,11,0
2025-01-07 06:00:00,2639.58,2639.78,2637.4,2638.3,3358,13,0
2025-01-07 07:00:00,2638.28,2645.74,2637.1,2644.46,6700,5,0
2025-01-07 08:00:00,2644.46,2646.72,2639.78,2640.22,7599,11,0
2025-01-07 09:00:00,2640.23,2642.21,2638.07,2640.59,7742,8,0
2025-01-07 10:00:00,2640.59,2644.89,2640.2,2642.74,7862,1,0
2025-01-07 11:00:00,2642.74,2644.15,2640.12,2641.42,6446,6,0
2025-01-07 12:00:00,2641.46,2644.85,2641.35,2643.98,5905,0,0
2025-01-07 13:00:00,2643.98,2648.68,2642.01,2648.5,5899,0,0
2025-01-07 14:00:00,2648.44,2652.76,2647.44,2651.66,8160,0,0
2025-01-07 15:00:00,2651.66,2664.27,2650.03,2662.36,16650,0,0
2025-01-07 16:00:00,2662.38,2663.06,2655.82,2658.67,15389,0,0
2025-01-07 17:00:00,2658.51,2658.51,2642.24,2647.71,22531,0,0
2025-01-07 18:00:00,2647.69,2655.67,2646.54,2651.87,15768,0,0
2025-01-07 19:00:00,2651.84,2656.11,2650.38,2652.63,10937,6,0
2025-01-07 20:00:00,2652.63,2652.73,2647.38,2649.21,10270,5,0
2025-01-07 21:00:00,2649.22,2650.48,2647.03,2649.41,7878,8,0
2025-01-07 22:00:00,2649.39,2651.55,2647.24,2650.46,6945,8,0
2025-01-07 23:00:00,2650.49,2650.51,2647.75,2648.42,1555,8,0
2025-01-08 01:00:00,2648.38,2650.24,2648.22,2649.7,1852,8,0
2025-01-08 02:00:00,2649.7,2651.58,2648.64,2650.56,2870,8,0
2025-01-08 03:00:00,2650.56,2650.98,2647.2,2648.81,8448,8,0
2025-01-08 04:00:00,2648.82,2650.28,2645.96,2648.85,5396,6,0
2025-01-08 05:00:00,2648.83,2648.83,2645.61,2646.91,3986,8,0
2025-01-08 06:00:00,2646.89,2648.76,2645.3,2647.01,2908,8,0
2025-01-08 07:00:00,2646.99,2650.68,2646.71,2649.99,5144,8,0
2025-01-08 08:00:00,2649.98,2653.06,2648.9,2652.23,6873,8,0
2025-01-08 09:00:00,2652.23,2654.47,2651.67,2652.65,6031,3,0
2025-01-08 10:00:00,2652.69,2653.83,2649.63,2652.02,7532,2,0
2025-01-08 11:00:00,2652.05,2655.02,2651.8,2653.68,6648,3,0
2025-01-08 12:00:00,2653.67,2655.13,2652.62,2653.16,5590,6,0
2025-01-08 13:00:00,2653.17,2653.17,2647.56,2650.83,9436,0,0
2025-01-08 14:00:00,2650.83,2652.43,2645.87,2652.04,9249,2,0
2025-01-08 15:00:00,2652.03,2660.39,2651.52,2660.23,16162,0,0
2025-01-08 16:00:00,2660.21,2667.63,2660.0,2661.45,17456,0,0
2025-01-08 17:00:00,2661.46,2667.84,2659.49,2665.78,16117,1,0
2025-01-08 18:00:00,2665.8,2669.98,2662.64,2669.53,10746,1,0
2025-01-08 19:00:00,2669.57,2669.75,2649.48,2655.6,12596,0,0
2025-01-08 20:00:00,2655.58,2659.16,2651.68,2653.23,9787,5,0
2025-01-08 21:00:00,2653.38,2660.6,2652.43,2658.27,9584,3,0
2025-01-08 22:00:00,2658.29,2664.03,2658.29,2663.38,7658,8,0
2025-01-08 23:00:00,2663.39,2664.07,2660.78,2661.44,2770,5,0
2025-01-09 01:00:00,2660.75,2663.22,2660.75,2662.57,1580,9,0
2025-01-09 02:00:00,2662.57,2662.81,2659.45,2660.01,2971,9,0
2025-01-09 03:00:00,2659.99,2661.5,2657.32,2658.53,7129,8,0
2025-01-09 04:00:00,2658.52,2660.12,2656.43,2658.88,5490,8,0
2025-01-09 05:00:00,2658.88,2662.08,2658.65,2659.42,4472,8,0
2025-01-09 06:00:00,2659.43,2659.77,2655.56,2659.08,3530,8,0
2025-01-09 07:00:00,2659.08,2660.97,2657.72,2658.43,5170,8,0
2025-01-09 08:00:00,2658.43,2666.92,2658.42,2666.73,6734,6,0
2025-01-09 09:00:00,2666.75,2666.76,2662.26,2662.4,5719,4,0
2025-01-09 10:00:00,2662.4,2666.85,2660.45,2664.53,9730,6,0
2025-01-09 11:00:00,2664.52,2666.48,2662.39,2664.9,6637,2,0
2025-01-09 12:00:00,2664.91,2668.64,2664.45,2667.49,6180,6,0
2025-01-09 13:00:00,2667.48,2673.29,2665.28,2670.25,7909,5,0
2025-01-09 14:00:00,2670.27,2675.18,2669.54,2674.11,6959,0,0
2025-01-09 15:00:00,2674.1,2678.22,2672.02,2672.8,13191,4,0
2025-01-09 16:00:00,2672.79,2675.7,2667.29,2672.41,10939,2,0
2025-01-09 17:00:00,2672.44,2675.46,2668.1,2668.32,9390,0,0
2025-01-09 18:00:00,2668.32,2670.98,2666.35,2667.67,7696,5,0
2025-01-09 19:00:00,2667.67,2668.67,2662.73,2665.97,7626,0,0
2025-01-09 20:00:00,2665.98,2672.58,2665.06,2671.39,6946,8,0
2025-01-09 21:00:00,2671.4,2671.79,2668.66,2670.14,5035,8,0
2025-01-09 22:00:00,2670.19,2670.92,2669.28,2669.54,3378,8,0
2025-01-09 23:00:00,2669.53,2671.28,2668.99,2670.34,1333,8,0
2025-01-10 01:00:00,2670.44,2671.27,2668.42,2670.08,2075,9,0
2025-01-10 02:00:00,2670.08,2671.22,2668.98,2670.51,4283,8,0
2025-01-10 03:00:00,2670.52,2671.99,2669.2,2671.11,7512,8,0
2025-01-10 04:00:00,2671.11,2674.75,2670.51,2673.42,5814,6,0
2025-01-10 05:00:00,2673.41,2674.83,2672.55,2673.77,3868,8,0
2025-01-10 06:00:00,2673.77,2674.08,2671.76,2671.77,3233,8,0
2025-01-10 07:00:00,2671.73,2675.94,2671.57,2675.0,5569,8,0
2025-01-10 08:00:00,2675.0,2678.48,2674.28,2678.18,7034,9,0
2025-01-10 09:00:00,2678.18,2678.68,2673.5,2676.24,6866,0,0
2025-01-10 10:00:00,2676.25,2680.38,2675.78,2680.1,9942,1,0
2025-01-10 11:00:00,2680.07,2682.29,2677.73,2678.6,9448,0,0
2025-01-10 12:00:00,2678.61,2682.66,2678.36,2681.02,8393,7,0
2025-01-10 13:00:00,2681.03,2683.11,2680.21,2681.3,7282,0,0
2025-01-10 14:00:00,2681.3,2681.37,2674.99,2678.3,9714,5,0
2025-01-10 15:00:00,2678.29,2683.73,2664.1,2682.63,18610,0,0
2025-01-10 16:00:00,2682.58,2693.41,2680.93,2688.18,23342,0,0
2025-01-10 17:00:00,2686.91,2697.88,2682.51,2692.71,21966,0,0
2025-01-10 18:00:00,2692.6,2697.21,2686.78,2696.4,19254,0,0
2025-01-10 19:00:00,2696.4,2697.8,2692.46,2696.06,12906,1,0
2025-01-10 20:00:00,2696.07,2697.18,2685.11,2687.27,13088,3,0
2025-01-10 21:00:00,2687.29,2687.94,2684.55,2686.07,10145,9,0
2025-01-10 22:00:00,2686.06,2690.88,2684.64,2690.64,9083,9,0
2025-01-10 23:00:00,2690.56,2693.38,2688.76,2688.96,3651,9,0
2025-01-13 01:00:00,2690.82,2692.15,2686.17,2691.09,4248,10,0
2025-01-13 02:00:00,2691.09,2693.44,2688.19,2689.64,3578,8,0
2025-01-13 03:00:00,2689.68,2689.89,2679.34,2685.78,15635,0,0
2025-01-13 04:00:00,2685.75,2690.58,2684.94,2688.67,9357,3,0
2025-01-13 05:00:00,2688.68,2688.73,2685.42,2687.92,7038,9,0
2025-01-13 06:00:00,2687.96,2690.76,2684.39,2686.02,7048,9,0
2025-01-13 07:00:00,2686.06,2686.98,2683.34,2686.98,8635,8,0
2025-01-13 08:00:00,2686.97,2691.26,2686.97,2689.91,7786,7,0
2025-01-13 09:00:00,2689.91,2690.3,2684.48,2685.18,9811,6,0
2025-01-13 10:00:00,2685.21,2689.71,2684.09,2687.27,11138,7,0
2025-01-13 11:00:00,2687.26,2688.51,2683.32,2684.82,11819,7,0
2025-01-13 12:00:00,2684.74,2685.03,2677.35,2679.44,11049,0,0
2025-01-13 13:00:00,2679.44,2680.59,2675.52,2676.04,9534,7,0
2025-01-13 14:00:00,2676.0,2677.24,2664.24,2671.11,14804,0,0
2025-01-13 15:00:00,2671.29,2672.23,2663.8,2669.27,18411,0,0
2025-01-13 16:00:00,2669.29,2674.36,2664.18,2671.85,17202,0,0
2025-01-13 17:00:00,2671.86,2672.96,2661.16,2661.9,15354,5,0
2025-01-13 18:00:00,2661.87,2667.92,2660.92,2661.42,11574,5,0
2025-01-13 19:00:00,2661.42,2664.22,2659.34,2660.9,9102,0,0
2025-01-13 20:00:00,2660.9,2662.48,2657.64,2659.3,6939,4,0
2025-01-13 21:00:00,2659.31,2660.73,2656.76,2658.9,5433,8,0
2025-01-13 22:00:00,2658.88,2662.8,2658.76,2662.25,4509,9,0
2025-01-13 23:00:00,2662.26,2664.18,2660.87,2662.98,2014,9,0
2025-01-14 01:00:00,2663.54,2669.42,2663.15,2667.92,3289,10,0
2025-01-14 02:00:00,2667.92,2671.1,2666.41,2670.44,3956,9,0
2025-01-14 03:00:00,2670.43,2672.2,2667.92,2670.75,10512,9,0
2025-01-14 04:00:00,2670.77,2672.18,2668.6,2670.44,8663,9,0
2025-01-14 05:00:00,2670.42,2672.32,2668.86,2669.81,7218,4,0
2025-01-14 06:00:00,2669.82,2674.08,2668.47,2673.59,4665,9,0
2025-01-14 07:00:00,2673.62,2675.29,2667.35,2668.64,7339,8,0
2025-01-14 08:00:00,2668.68,2669.63,2667.4,2669.21,6840,2,0
2025-01-14 09:00:00,2669.21,2671.02,2667.34,2669.29,8468,3,0
2025-01-14 10:00:00,2669.33,2674.44,2667.37,2671.05,10917,5,0
2025-01-14 11:00:00,2671.02,2671.59,2664.9,2667.24,9402,5,0
2025-01-14 12:00:00,2667.27,2668.86,2664.73,2666.66,8012,0,0
2025-01-14 13:00:00,2666.67,2669.86,2664.64,2669.34,7725,1,0
2025-01-14 14:00:00,2669.34,2671.63,2666.6,2668.4,8134,6,0
2025-01-14 15:00:00,2668.39,2674.29,2660.89,2663.0,17148,0,0
2025-01-14 16:00:00,2662.98,2666.0,2659.97,2665.34,17723,0,0
2025-01-14 17:00:00,2665.34,2672.77,2665.21,2671.77,15486,0,0
2025-01-14 18:00:00,2671.78,2673.97,2669.88,2671.57,13088,5,0
2025-01-14 19:00:00,2671.55,2671.89,2668.12,2669.07,8516,5,0
2025-01-14 20:00:00,2669.04,2672.57,2666.66,2672.38,6869,8,0
2025-01-14 21:00:00,2672.38,2676.31,2671.89,2674.26,6641,8,0
2025-01-14 22:00:00,2674.27,2676.46,2671.85,2676.46,6100,8,0
2025-01-14 23:00:00,2676.46,2678.2,2675.76,2677.37,2036,7,0
2025-01-15 01:00:00,2675.04,2679.22,2674.04,2675.62,1725,5,0
2025-01-15 02:00:00,2675.62,2675.95,2672.57,2672.7,2242,11,0
2025-01-15 03:00:00,2672.71,2674.36,2669.83,2669.89,5424,6,0
2025-01-15 04:00:00,2669.89,2675.06,2669.27,2673.42,6078,8,0
2025-01-15 05:00:00,2673.42,2676.43,2672.26,2676.18,4226,4,0
2025-01-15 06:00:00,2676.19,2676.81,2674.27,2675.65,3632,8,0
2025-01-15 07:00:00,2675.65,2679.41,2674.67,2679.38,7587,7,0
2025-01-15 08:00:00,2679.4,2683.34,2679.12,2681.0,7114,5,0
2025-01-15 09:00:00,2681.0,2684.15,2679.98,2681.36,7284,3,0
2025-01-15 10:00:00,2681.4,2685.48,2681.23,2683.88,8167,6,0
2025-01-15 11:00:00,2684.02,2688.49,2683.0,2685.9,7686,6,0
2025-01-15 12:00:00,2685.9,2689.01,2684.71,2688.43,8223,6,0
2025-01-15 13:00:00,2688.55,2688.95,2685.11,2686.82,9439,3,0
2025-01-15 14:00:00,2686.82,2687.41,2684.12,2684.69,9005,2,0
2025-01-15 15:00:00,2684.71,2694.16,2682.15,2693.83,19382,0,0
2025-01-15 16:00:00,2693.75,2695.96,2678.2,2682.09,21086,0,0
2025-01-15 17:00:00,2682.1,2683.05,2676.72,2678.52,18435,0,0
2025-01-15 18:00:00,2678.55,2690.03,2677.04,2689.37,13904,1,0
2025-01-15 19:00:00,2689.37,2692.9,2688.39,2692.81,8829,6,0
2025-01-15 20:00:00,2692.77,2694.87,2691.1,2694.07,8580,5,0
2025-01-15 21:00:00,2694.04,2695.1,2692.56,2694.0,5134,6,0
2025-01-15 22:00:00,2694.01,2696.52,2693.22,2696.32,4999,8,0
2025-01-15 23:00:00,2696.32,2697.32,2693.85,2696.28,2620,8,0
2025-01-16 01:00:00,2694.56,2697.46,2694.42,2694.94,2084,8,0
2025-01-16 02:00:00,2694.94,2698.21,2693.04,2695.19,6535,8,0
2025-01-16 03:00:00,2695.21,2702.12,2694.41,2696.16,13064,6,0
2025-01-16 04:00:00,2696.19,2698.2,2695.33,2697.51,8416,7,0
